,Date & Time,User IP,Method,Url,Query String,Agent IP,Browser Type,OS,Url_Category,Agent_IP_Category,Login Type,HTTP Status,Test1,Win 32 Status,Sub Status
288990,2015-03-01 05:48:12,118.244.228.205,GET,/wap/next.asp,comicId=12535&chapterId=138410&_=1425188876407,171.118.220.137,Mozilla,1,29,760,1,200,0,0,327
289118,2015-03-01 05:48:18,118.244.228.205,GET,/wap/next.asp,comicId=12378&chapterId=128951&_=1425188686234,58.215.136.18,Mozilla,0,29,1108,1,200,0,0,119
289132,2015-03-01 05:48:18,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,125.39.210.27,Mozilla,0,18,576,1,200,0,0,83
289152,2015-03-01 05:48:20,118.244.228.205,GET,/wap/hot.asp,-,120.204.200.42,Mozilla,0,17,460,1,200,0,0,102
289170,2015-03-01 05:48:21,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,120.204.200.42,Mozilla,0,18,460,1,200,0,0,126
289256,2015-03-01 05:48:27,118.244.228.205,GET,/wap/next.asp,comicId=12568&chapterId=139333&_=1425188095160,112.96.170.172,Mozilla,1,29,208,1,200,0,0,149
290207,2015-03-01 05:49:24,118.244.228.205,GET,/wap/is.asp,-,60.14.51.70,Mozilla,1,22,1194,1,200,0,0,245
290227,2015-03-01 05:49:25,118.244.228.205,GET,/wap/info.asp,id=12397,117.136.75.91,Mozilla,1,20,361,1,200,0,0,996
290509,2015-03-01 05:49:45,118.244.228.205,GET,/wap/search.asp,keyword=%E5%B9%B8%E7%A6%8F%E8%8A%B1%E5%9B%AD,60.14.51.70,Mozilla,1,35,1194,1,200,0,0,157
290816,2015-03-01 05:50:03,118.244.228.205,GET,/wap/info.asp,id=12397,115.164.208.255,Mozilla,0,20,304,1,200,0,0,2212
290919,2015-03-01 05:50:11,118.244.228.205,GET,/wap/read.asp,chapterId=143162&comicId=12397,117.136.75.91,Mozilla,1,31,361,1,200,0,0,475
290934,2015-03-01 05:50:14,118.244.228.205,GET,/wap/read.asp,chapterId=131210&comicId=12397,115.164.208.255,Mozilla,0,31,304,1,200,0,0,6243
290952,2015-03-01 05:50:16,118.244.228.205,GET,/wap/init.asp,comicId=12397&chapterId=131210&_=1425189075639,115.164.208.255,Mozilla,0,21,304,1,200,0,0,786
290959,2015-03-01 05:50:16,118.244.228.205,GET,/wap/lastread.asp,comicId=12397&chapterId=131210&_=1425189075640,115.164.208.255,Mozilla,0,23,304,1,200,0,0,741
290971,2015-03-01 05:50:17,118.244.228.205,GET,/wap/load.asp,comicId=12397&chapterId=131210&imageId=0&_=1425189075641,115.164.208.255,Mozilla,0,26,304,1,200,0,0,800
291181,2015-03-01 05:50:30,118.244.228.205,GET,/wap/info.asp,id=12427,101.226.103.59,Mozilla,2,20,17,0,200,0,0,154
291218,2015-03-01 05:50:33,118.244.228.205,GET,/wap/read.asp,chapterId=124663&comicId=12332,112.96.112.51,Mozilla,0,31,207,1,200,0,0,499
291256,2015-03-01 05:50:35,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124663&_=1425189102982,112.96.112.51,Mozilla,0,21,207,1,200,0,0,331
291257,2015-03-01 05:50:35,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124663&_=1425189102983,112.96.112.51,Mozilla,0,23,207,1,200,0,0,465
291259,2015-03-01 05:50:35,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=136091&_=1425188714509,124.115.239.37,Mozilla,0,29,553,1,200,0,0,191
291265,2015-03-01 05:50:35,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124663&imageId=0&_=1425189102984,112.96.112.51,Mozilla,0,26,207,1,200,0,0,646
291405,2015-03-01 05:50:45,118.244.228.205,GET,/wap/next.asp,comicId=12397&chapterId=131210&_=1425189075642,115.164.208.255,Mozilla,0,29,304,1,200,0,0,775
291451,2015-03-01 05:50:49,118.244.228.205,GET,/wap/lastread.asp,comicId=12378&chapterId=143154&_=1425189119737,58.215.136.7,Mozilla,0,23,1153,1,200,0,0,172
291709,2015-03-01 05:51:05,118.244.228.205,GET,/wap/info.asp,id=12378&page=5,58.215.136.12,Mozilla,0,20,1098,1,200,0,0,239
291880,2015-03-01 05:51:18,118.244.228.205,GET,/wap/next.asp,comicId=12378&chapterId=136532&_=1425189142214,58.215.136.26,Mozilla,0,29,1139,1,200,0,0,156
292709,2015-03-01 05:52:08,118.244.228.205,GET,/wap/hot.asp,-,183.232.118.15,Mozilla,0,17,881,1,200,0,0,102
292769,2015-03-01 05:52:12,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,183.232.118.15,Mozilla,0,18,881,1,200,0,0,120
292781,2015-03-01 05:52:13,118.244.228.205,GET,/wap/info.asp,id=12492,60.14.51.70,Mozilla,1,20,1194,1,200,0,0,232
292931,2015-03-01 05:52:24,118.244.228.205,GET,/wap/read.asp,chapterId=135924&comicId=12492,60.14.51.70,Mozilla,1,31,1194,1,200,0,0,273
292977,2015-03-01 05:52:26,118.244.228.205,GET,/wap/init.asp,comicId=12492&chapterId=135924&_=1425189215422,60.14.51.70,Mozilla,1,21,1194,1,200,0,0,125
292978,2015-03-01 05:52:26,118.244.228.205,GET,/wap/lastread.asp,comicId=12492&chapterId=135924&_=1425189215423,60.14.51.70,Mozilla,1,23,1194,1,200,0,0,238
292980,2015-03-01 05:52:26,118.244.228.205,GET,/wap/load.asp,comicId=12492&chapterId=135924&imageId=0&_=1425189215424,60.14.51.70,Mozilla,1,26,1194,1,200,0,0,143
293132,2015-03-01 05:52:36,118.244.228.205,GET,/wap/next.asp,comicId=12441&chapterId=134460&_=1425187619246,123.151.42.48,Mozilla,0,29,526,1,200,0,64,71
293495,2015-03-01 05:53:02,118.244.228.205,GET,/wap/read.asp,chapterId=139010&comicId=12558,123.151.153.36,Mozilla,0,31,520,1,200,0,64,156
294369,2015-03-01 05:53:59,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=124533&imageId=4&_=1425186348780,61.182.121.234,Mozilla,0,26,1218,1,200,0,0,108
294407,2015-03-01 05:54:01,118.244.228.205,GET,/wap/info.asp,id=12337,117.136.14.235,HUAWEI_P7-L07_TD,0,20,347,1,200,0,0,879
294490,2015-03-01 05:54:06,118.244.228.205,GET,/wap/info.asp,id=12535,14.204.32.76,Mozilla,0,20,742,1,200,0,0,179
294501,2015-03-01 05:54:07,118.244.228.205,GET,/wap/info.asp,id=12384,101.232.69.93,Mozilla,2,20,57,0,200,0,0,207
294505,2015-03-01 05:54:07,118.244.228.205,GET,/wap/next.asp,comicId=12397&chapterId=131210&_=1425189276880,175.137.218.196,Mozilla,0,29,770,1,200,0,0,5161
294519,2015-03-01 05:54:07,118.244.228.205,GET,/wap/init.asp,comicId=12397&chapterId=131211&_=1425189276881,175.137.218.196,Mozilla,0,21,770,1,200,0,0,527
294527,2015-03-01 05:54:08,118.244.228.205,GET,/wap/load.asp,comicId=12397&chapterId=131211&imageId=0&_=1425189276882,175.137.218.196,Mozilla,0,26,770,1,200,0,0,538
294529,2015-03-01 05:54:08,118.244.228.205,GET,/wap/next.asp,comicId=12492&chapterId=135924&_=1425189215440,60.14.51.70,Mozilla,1,29,1194,1,200,0,0,209
294574,2015-03-01 05:54:13,118.244.228.205,GET,/wap/read.asp,chapterId=142887&comicId=12384,101.232.69.93,Mozilla,2,31,57,0,200,0,0,191
294602,2015-03-01 05:54:14,118.244.228.205,GET,/wap/init.asp,comicId=12384&chapterId=142887&_=1425189326934,101.232.69.93,Mozilla,2,21,57,0,200,0,0,107
294605,2015-03-01 05:54:15,118.244.228.205,GET,/wap/load.asp,comicId=12384&chapterId=142887&imageId=0&_=1425189326936,101.232.69.93,Mozilla,2,26,57,0,200,0,0,104
294610,2015-03-01 05:54:15,118.244.228.205,GET,/wap/lastread.asp,comicId=12384&chapterId=142887&_=1425189326935,101.232.69.93,Mozilla,2,23,57,0,200,0,0,112
294664,2015-03-01 05:54:19,118.244.228.205,GET,/wap/next.asp,comicId=12384&chapterId=142887&_=1425189326939,101.232.69.93,Mozilla,2,29,57,0,200,0,0,117
294779,2015-03-01 05:54:26,118.244.228.205,GET,/wap/lastread.asp,comicId=12626&chapterId=141534&_=1425189353192,123.151.153.36,Mozilla,0,23,520,1,200,0,0,94
295044,2015-03-01 05:54:43,118.244.228.205,GET,/wap/index.asp,-,183.232.118.15,Mozilla,0,19,881,1,200,0,64,227
295051,2015-03-01 05:54:43,118.244.228.205,GET,/wap/index.asp,-,222.73.76.253,Mozilla,1,19,995,1,200,0,0,214
295090,2015-03-01 05:54:45,118.244.228.205,GET,/wap/load.asp,comicId=12448&chapterId=133499&imageId=2&_=1425187457869,117.136.2.163,Mozilla,0,26,348,1,200,0,0,660
295160,2015-03-01 05:54:49,118.244.228.205,GET,/wap/info.asp,id=12576,1.27.222.252,Mozilla,1,20,5,1,200,0,0,211
295312,2015-03-01 05:54:56,118.244.228.205,GET,/wap/read.asp,chapterId=139639&comicId=12576,1.27.222.252,Mozilla,1,31,5,1,200,0,0,177
295341,2015-03-01 05:54:57,118.244.228.205,GET,/wap/init.asp,comicId=12576&chapterId=139639&_=1425189369972,1.27.222.252,Mozilla,1,21,5,1,200,0,0,148
295345,2015-03-01 05:54:57,118.244.228.205,GET,/wap/lastread.asp,comicId=12576&chapterId=139639&_=1425189369973,1.27.222.252,Mozilla,1,23,5,1,200,0,0,176
295347,2015-03-01 05:54:57,118.244.228.205,GET,/wap/load.asp,comicId=12576&chapterId=139639&imageId=1&_=1425189369975,1.27.222.252,Mozilla,1,26,5,1,200,0,0,98
295388,2015-03-01 05:54:58,118.244.228.205,GET,/wap/index.asp,-,183.61.32.61,Mozilla,0,19,901,1,200,0,64,214
295567,2015-03-01 05:55:08,118.244.228.205,GET,/wap/next.asp,comicId=12332&chapterId=124663&_=1425189102995,112.96.112.51,Mozilla,0,29,207,1,200,0,0,331
295887,2015-03-01 05:55:27,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=126898&_=1425189399760,1.175.140.196,Mozilla,0,21,0,1,200,0,0,298
295888,2015-03-01 05:55:27,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=126898&_=1425189399761,1.175.140.196,Mozilla,0,23,0,1,200,0,0,290
295891,2015-03-01 05:55:27,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=126898&imageId=0&_=1425189399762,1.175.140.196,Mozilla,0,26,0,1,200,0,0,133
295898,2015-03-01 05:55:27,118.244.228.205,GET,/wap/read.asp,chapterId=126898&comicId=12332,1.175.140.196,Mozilla,0,31,0,1,200,0,0,206
295937,2015-03-01 05:55:29,118.244.228.205,GET,/wap/info.asp,id=12384,183.61.32.61,Mozilla,0,20,901,1,200,0,64,221
296006,2015-03-01 05:55:33,118.244.228.205,GET,/wap/info.asp,id=12450,123.151.176.198,Mozilla,0,20,521,1,200,0,64,116
296030,2015-03-01 05:55:35,118.244.228.205,GET,/wap/read.asp,chapterId=131211&comicId=12397,175.137.218.196,Mozilla,0,31,770,1,200,0,0,2487
296134,2015-03-01 05:55:40,118.244.228.205,GET,/wap/hot.asp,-,183.61.32.61,Mozilla,0,17,901,1,200,0,0,111
296149,2015-03-01 05:55:41,118.244.228.205,GET,/wap/info.asp,id=12439,221.180.160.25,Mozilla,2,20,969,0,200,0,0,124
296266,2015-03-01 05:55:48,118.244.228.205,GET,/wap/lastread.asp,comicId=12397&chapterId=131211&_=1425189410463,175.137.218.196,Mozilla,0,23,770,1,200,0,64,12706
296280,2015-03-01 05:55:48,118.244.228.205,GET,/wap/hot_ajax.asp,page=2,183.61.32.61,Mozilla,0,18,901,1,200,0,0,136
296360,2015-03-01 05:55:54,118.244.228.205,GET,/wap/load.asp,comicId=12439&chapterId=133048&imageId=22&_=1425188979584,182.45.227.238,Mozilla,0,26,862,1,200,0,0,131
296399,2015-03-01 05:55:56,118.244.228.205,GET,/wap/record.asp,-,61.49.56.48,Mozilla,0,32,1222,1,200,0,64,382
296562,2015-03-01 05:56:04,118.244.228.205,GET,/wap/info.asp,id=12591,223.92.226.106,Mozilla,1,20,1032,1,200,0,0,148
296789,2015-03-01 05:56:17,118.244.228.205,GET,/wap/init.asp,comicId=12393&chapterId=130863&_=1425189452310,183.61.32.61,Mozilla,0,21,901,1,200,0,0,120
296794,2015-03-01 05:56:17,118.244.228.205,GET,/wap/load.asp,comicId=12393&chapterId=130863&imageId=0&_=1425189452312,183.61.32.61,Mozilla,0,26,901,1,200,0,64,126
296844,2015-03-01 05:56:19,118.244.228.205,GET,/wap/info.asp,id=12337,223.64.61.118,Mozilla,0,20,1024,1,200,0,0,193
296889,2015-03-01 05:56:21,118.244.228.205,GET,/wap/info.asp,id=12384,222.94.129.233,Mozilla,0,20,997,1,200,0,0,301
296920,2015-03-01 05:56:23,118.244.228.205,GET,/wap/read.asp,chapterId=142242&comicId=12591,223.92.226.106,Mozilla,1,31,1032,1,200,0,0,198
296936,2015-03-01 05:56:24,118.244.228.205,GET,/wap/lastread.asp,comicId=12591&chapterId=142242&_=1425189460695,223.92.226.106,Mozilla,1,23,1032,1,200,0,0,137
296954,2015-03-01 05:56:25,118.244.228.205,GET,/wap/next.asp,comicId=12664&chapterId=143257&_=1425188263454,117.140.4.42,Mozilla,1,29,368,1,200,0,0,179
297062,2015-03-01 05:56:33,118.244.228.205,GET,/wap/read.asp,chapterId=142854&comicId=12337,223.64.61.118,Mozilla,0,31,1024,1,200,0,0,188
297083,2015-03-01 05:56:34,118.244.228.205,GET,/wap/next.asp,comicId=12443&chapterId=133257&_=1425189253739,117.175.88.49,Mozilla,0,29,379,1,200,0,64,115
297098,2015-03-01 05:56:34,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=142854&_=1425189470104,223.64.61.118,Mozilla,0,21,1024,1,200,0,0,143
297099,2015-03-01 05:56:34,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=142854&_=1425189470105,223.64.61.118,Mozilla,0,23,1024,1,200,0,0,144
297105,2015-03-01 05:56:35,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=142854&imageId=0&_=1425189470106,223.64.61.118,Mozilla,0,26,1024,1,200,0,0,122
297205,2015-03-01 05:56:39,118.244.228.205,GET,/wap/info.asp,id=12303,222.192.184.151,Mozilla,1,20,987,1,200,0,0,226
297260,2015-03-01 05:56:42,118.244.228.205,GET,/wap/read.asp,chapterId=135563&comicId=12483,222.94.129.233,Mozilla,0,31,997,1,200,0,0,229
297285,2015-03-01 05:56:43,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135563&_=1425189485416,222.94.129.233,Mozilla,0,21,997,1,200,0,0,297
297290,2015-03-01 05:56:43,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135563&imageId=0&_=1425189485418,222.94.129.233,Mozilla,0,26,997,1,200,0,0,121
297295,2015-03-01 05:56:43,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135563&_=1425189485417,222.94.129.233,Mozilla,0,23,997,1,200,0,0,818
297435,2015-03-01 05:56:55,118.244.228.205,GET,/wap/read.asp,chapterId=127025&comicId=12303,222.192.184.151,Mozilla,1,31,987,1,200,0,0,329
297562,2015-03-01 05:57:02,118.244.228.205,GET,/wap/prev.asp,comicId=12337&chapterId=143254&_=1425189475541,211.103.82.185,Mozilla,0,30,914,1,200,0,0,85
297753,2015-03-01 05:57:15,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135563&_=1425189485419,222.94.129.233,Mozilla,0,29,997,1,200,0,0,171
297858,2015-03-01 05:57:22,118.244.228.205,GET,/wap/next.asp,comicId=12393&chapterId=130864&_=1425189452316,183.61.32.61,Mozilla,0,29,901,1,200,0,64,115
297948,2015-03-01 05:57:28,118.244.228.205,GET,/wap/lastread.asp,comicId=12303&chapterId=127025&_=1425189525192,222.192.184.151,Mozilla,1,23,987,1,200,0,0,91
297952,2015-03-01 05:57:28,118.244.228.205,GET,/wap/init.asp,comicId=12303&chapterId=127025&_=1425189525191,222.192.184.151,Mozilla,1,21,987,1,200,0,0,152
297959,2015-03-01 05:57:29,118.244.228.205,GET,/wap/load.asp,comicId=12303&chapterId=127025&imageId=1&_=1425189525194,222.192.184.151,Mozilla,1,26,987,1,200,0,0,179
298406,2015-03-01 05:57:59,118.244.228.205,GET,/wap/prev.asp,comicId=12465&chapterId=143327&_=1425189355096,49.86.123.237,Mozilla,1,30,1087,1,200,0,0,594
298575,2015-03-01 05:58:08,118.244.228.205,GET,/wap/next.asp,comicId=12303&chapterId=127025&_=1425189525205,222.192.184.151,Mozilla,1,29,987,1,200,0,0,186
299069,2015-03-01 05:58:37,118.244.228.205,GET,/wap/list.asp,-,111.161.57.49,Mozilla,0,24,144,1,200,0,0,59
299078,2015-03-01 05:58:38,118.244.228.205,GET,/wap/info.asp,id=12332,111.22.220.171,Mozilla,2,20,154,0,200,0,0,218
299198,2015-03-01 05:58:46,118.244.228.205,GET,/wap/list.asp,-,112.97.39.16,Mozilla,1,24,210,1,200,0,0,1970
299229,2015-03-01 05:58:48,118.244.228.205,GET,/wap/info.asp,id=12337&page=4,1.204.36.63,Mozilla,0,20,3,1,200,0,0,413
299309,2015-03-01 05:58:52,118.244.228.205,GET,/wap/index.asp,-,110.7.28.99,Mozilla,0,19,121,1,200,0,0,154
299312,2015-03-01 05:58:52,118.244.228.205,GET,/wap/info.asp,id=12483,14.115.153.31,Mozilla,0,20,605,1,200,0,0,325
299319,2015-03-01 05:58:53,118.244.228.205,GET,/wap/read.asp,chapterId=124642&comicId=12332,111.22.220.171,Mozilla,2,31,154,0,200,0,0,177
299333,2015-03-01 05:58:55,118.244.228.205,GET,/wap/read.asp,chapterId=128043&comicId=12337,1.204.36.63,Mozilla,0,31,3,1,200,0,0,220
299349,2015-03-01 05:58:56,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124642&_=1425189611810,111.22.220.171,Mozilla,2,23,154,0,200,0,0,177
299350,2015-03-01 05:58:56,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124642&_=1425189611809,111.22.220.171,Mozilla,2,21,154,0,200,0,0,169
299354,2015-03-01 05:58:56,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124642&imageId=0&_=1425189611811,111.22.220.171,Mozilla,2,26,154,0,200,0,0,147
299367,2015-03-01 05:58:56,118.244.228.205,GET,/wap/list_ajax.asp,page=1,112.97.39.16,Mozilla,1,25,210,1,200,0,0,672
299382,2015-03-01 05:58:57,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=128043&_=1425189615191,1.204.36.63,Mozilla,0,23,3,1,200,0,64,171
299383,2015-03-01 05:58:57,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=128043&_=1425189615190,1.204.36.63,Mozilla,0,21,3,1,200,0,64,193
299443,2015-03-01 05:59:00,118.244.228.205,GET,/wap/read.asp,chapterId=135563&comicId=12483,14.115.153.31,Mozilla,0,31,605,1,200,0,0,348
299467,2015-03-01 05:59:02,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135563&_=1425189620669,14.115.153.31,Mozilla,0,21,605,1,200,0,0,142
299470,2015-03-01 05:59:02,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135563&_=1425189620670,14.115.153.31,Mozilla,0,23,605,1,200,0,0,150
299474,2015-03-01 05:59:02,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135563&imageId=0&_=1425189620671,14.115.153.31,Mozilla,0,26,605,1,200,0,0,339
299598,2015-03-01 05:59:10,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=129089&imageId=0&_=1425189628412,1.204.36.63,Mozilla,0,26,3,1,200,0,0,148
299730,2015-03-01 05:59:17,118.244.228.205,GET,/wap/prev.asp,comicId=12303&chapterId=126775&_=1425189631478,222.192.184.151,Mozilla,1,30,987,1,200,0,0,123
299756,2015-03-01 05:59:18,118.244.228.205,GET,/wap/init.asp,comicId=12437&chapterId=141843&_=1425186804961,14.17.34.237,Mozilla,0,21,730,1,200,0,0,127
299772,2015-03-01 05:59:19,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=124533&_=1425186348834,61.182.121.234,Mozilla,0,29,1218,1,200,0,0,95
299775,2015-03-01 05:59:19,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=124534&_=1425186348835,61.182.121.234,Mozilla,0,21,1218,1,200,0,0,83
299889,2015-03-01 05:59:25,118.244.228.205,GET,/wap/read.asp,chapterId=127998&comicId=12337,14.152.69.117,Mozilla,1,31,645,1,200,0,0,170
299948,2015-03-01 05:59:28,118.244.228.205,GET,/wap/next.asp,comicId=12576&chapterId=139639&_=1425187890717,117.160.44.160,Mozilla,0,29,377,1,200,0,0,182
299980,2015-03-01 05:59:30,118.244.228.205,GET,/wap/prev.asp,comicId=12483&chapterId=135563&_=1425189620672,14.115.153.31,Mozilla,0,30,605,1,200,0,0,1276
300055,2015-03-01 05:59:34,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135563&_=1425189620680,14.115.153.31,Mozilla,0,29,605,1,200,0,0,147
300277,2015-03-01 05:59:46,118.244.228.205,GET,/wap/info.asp,id=12292&from=timeline&isappinstalled=0,49.77.131.23,Mozilla,1,20,1084,1,200,0,0,261
300286,2015-03-01 05:59:46,118.244.228.205,GET,/wap/is.asp,-,223.104.9.15,Mozilla,1,22,1013,1,200,0,0,95
300300,2015-03-01 05:59:47,118.244.228.205,GET,/wap/info.asp,id=12337,14.152.69.117,Mozilla,1,20,645,1,200,0,64,484
300304,2015-03-01 05:59:47,118.244.228.205,GET,/wap/info.asp,id=12337,182.101.128.48,Mozilla,1,20,846,1,200,0,0,229
300407,2015-03-01 05:59:54,118.244.228.205,GET,/wap/prev.asp,comicId=12578&chapterId=139644&_=1425189671973,183.50.253.212,Mozilla,1,30,891,1,200,0,0,116
300503,2015-03-01 06:00:00,118.244.228.205,GET,/wap/list.asp,-,119.183.254.249,Mozilla,1,24,440,1,200,0,0,71
300513,2015-03-01 06:00:01,118.244.228.205,GET,/wap/list_ajax.asp,page=1,119.183.254.249,Mozilla,1,25,440,1,200,0,0,108
300973,2015-03-01 06:00:30,118.244.228.205,GET,/wap/info.asp,id=12332,180.212.111.108,Mozilla,1,20,841,1,200,0,0,139
301041,2015-03-01 06:00:33,118.244.228.205,GET,/wap/read.asp,chapterId=128867&comicId=12292,49.77.131.23,Mozilla,1,31,1084,1,200,0,0,289
301065,2015-03-01 06:00:34,118.244.228.205,GET,/wap/read.asp,chapterId=124635&comicId=12332,180.212.111.108,Mozilla,1,31,841,1,200,0,0,145
301066,2015-03-01 06:00:34,118.244.228.205,GET,/wap/init.asp,comicId=12292&chapterId=128867&_=1425189714102,49.77.131.23,Mozilla,1,21,1084,1,200,0,0,86
301067,2015-03-01 06:00:34,118.244.228.205,GET,/wap/lastread.asp,comicId=12292&chapterId=128867&_=1425189714103,49.77.131.23,Mozilla,1,23,1084,1,200,0,0,99
301070,2015-03-01 06:00:34,118.244.228.205,GET,/wap/load.asp,comicId=12292&chapterId=128867&imageId=0&_=1425189714104,49.77.131.23,Mozilla,1,26,1084,1,200,0,0,104
301075,2015-03-01 06:00:35,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124635&_=1425189722855,180.212.111.108,Mozilla,1,21,841,1,200,0,0,86
301076,2015-03-01 06:00:35,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124635&_=1425189722856,180.212.111.108,Mozilla,1,23,841,1,200,0,0,86
301077,2015-03-01 06:00:35,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124635&imageId=0&_=1425189722857,180.212.111.108,Mozilla,1,26,841,1,200,0,0,96
301112,2015-03-01 06:00:37,118.244.228.205,GET,/wap/info.asp,id=12337,58.215.136.237,Mozilla,0,20,1119,1,200,0,0,159
301182,2015-03-01 06:00:40,118.244.228.205,GET,/wap/read.asp,chapterId=143254&comicId=12337,58.215.136.237,Mozilla,0,31,1119,1,200,0,0,232
301236,2015-03-01 06:00:42,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=143254&_=1425189722810,58.215.136.237,Mozilla,0,21,1119,1,200,0,0,157
301239,2015-03-01 06:00:42,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=143254&_=1425189722811,58.215.136.237,Mozilla,0,23,1119,1,200,0,0,225
301277,2015-03-01 06:00:45,118.244.228.205,GET,/wap/next.asp,comicId=12332&chapterId=124635&_=1425189722868,180.212.111.108,Mozilla,1,29,841,1,200,0,0,340
301305,2015-03-01 06:00:47,118.244.228.205,GET,/wap/hot.asp,-,211.138.5.40,Mozilla,0,17,923,1,200,0,0,42
301474,2015-03-01 06:00:58,118.244.228.205,GET,/wap/read.asp,chapterId=128625&comicId=12337,182.101.128.48,Mozilla,1,31,846,1,200,0,0,308
301478,2015-03-01 06:01:00,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=128625&_=1425189743203,182.101.128.48,Mozilla,1,21,846,1,200,0,0,91
301480,2015-03-01 06:01:00,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=128625&_=1425189743204,182.101.128.48,Mozilla,1,23,846,1,200,0,0,123
301485,2015-03-01 06:01:00,118.244.228.205,GET,/wap/next.asp,comicId=12292&chapterId=128867&_=1425189714105,49.77.131.23,Mozilla,1,29,1084,1,200,0,0,119
301491,2015-03-01 06:01:00,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=128625&imageId=0&_=1425189743205,182.101.128.48,Mozilla,1,26,846,1,200,0,0,125
301534,2015-03-01 06:01:02,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,211.138.5.40,Mozilla,0,18,923,1,200,0,0,66
301810,2015-03-01 06:01:21,118.244.228.205,GET,/wap/info.asp,id=12397,211.138.5.40,Mozilla,0,20,923,1,200,0,0,111
